A,N*,N1,N2
0.2,0.15037593984962405,0.11286039241888313,0.11131343984962405
0.4,0.3007518796992481,0.23141120125877102,0.2323925046992481
0.6,0.45112781954887216,0.3498870347592964,0.35347156954887216
0.8,0.6015037593984962,0.4681104547410486,0.4647850093984962
1.0,0.7518796992481203,0.5865020466794058,0.5858640742481203
1.2,0.9022556390977443,0.7049221466834477,0.7069431390977443
1.4,1.0526315789473684,0.8233945848164193,0.8280222039473684
1.6,1.2030075187969924,0.9418645047906649,0.9393356437969924
1.8,1.3533834586466165,1.0605489668538437,1.0604147086466165
2.0,1.5037593984962405,1.179032550900675,1.1814937734962405
2.2,1.6541353383458648,1.298044893748135,1.3025728383458648
2.4,1.8045112781954886,1.4166475983961246,1.4138862781954886
2.6,1.9548872180451127,1.5355167557427118,1.5349653430451127
2.8,2.1052631578947367,1.654582337559688,1.6560444078947367
3.0,2.255639097744361,1.7735279365154102,1.777123472744361
3.2,2.406015037593985,1.892642405274021,1.8982025375939848
3.4,2.5563909774436087,2.011977290875155,2.0095159774436087
3.6,2.706766917293233,2.1313914862028325,2.130595042293233
3.8,2.8571428571428568,2.250764031946245,2.2516741071428568
4.0,3.007518796992481,2.3704909654275763,2.372753171992481
4.2,3.1578947368421053,2.4903668436430886,2.4938322368421053
4.4,3.3082706766917296,2.6105416300301183,2.6149113016917296
4.6,3.458646616541353,2.7307088794634833,2.735990366541353
4.8,3.6090225563909772,2.851045268384892,2.8570694313909772
5.0,3.7593984962406015,2.9717067426834536,2.9781484962406015
5.5,4.135338345864661,3.2744383727344233,3.2759633458646613
6.0,4.511278195488722,3.5787452191702664,3.583543820488722
6.5,4.887218045112782,3.8858581889836357,3.891124295112782
7.0,5.263157894736842,4.195620222378265,4.208470394736842
7.5,5.639097744360902,4.508114760511027,4.525816494360902
8.0,6.015037593984962,4.824771346103718,4.852928218984962
8.5,6.390977443609022,5.146279648450541,5.189805568609022
9.0,6.7669172932330826,5.472967656026842,5.5364485432330826
9.5,7.142857142857142,5.806075010089546,5.892857142857142
10.0,7.518796992481203,6.146457652573883,6.268796992481203
10.5,7.894736842105263,6.494653478891342,6.644736842105263
11.0,8.270676691729323,6.85358352382174,7.040207941729323
11.5,8.646616541353383,7.21934854447591,7.425913416353383
12.0,9.022556390977444,7.600298935958689,7.811618890977444
12.5,9.398496240601503,7.985247114914398,8.187558740601503
13.0,9.774436090225564,8.367567114273143,8.553732965225564
13.5,10.150375939849624,8.743933070033057,8.919907189849624
14.0,10.526315789473683,9.116579335118617,9.276315789473683
14.5,10.902255639097744,9.479372410898117,9.622958764097744
15.0,11.278195488721805,9.84281963492886,9.979367363721805
15.5,11.654135338345863,10.1985831118611,10.326010338345863
16.0,12.030075187969924,10.554072891279223,10.672653312969924
16.5,12.406015037593985,10.90599562634204,11.019296287593985
17.0,12.781954887218044,11.256351442449889,11.365939262218044
17.5,13.157894736842104,11.60678016760169,11.722347861842104
18.0,13.533834586466165,11.956122793292952,12.068990836466165
18.5,13.909774436090224,12.306278517026477,12.425399436090224
19.0,14.285714285714285,12.655684247016556,12.781808035714285
19.5,14.661654135338345,13.008186288742907,13.147982260338345
20.0,15.037593984962406,13.361455571542487,13.504390859962406
20.5,15.413533834586465,13.715176011136801,13.870565084586465
21.0,15.789473684210526,14.072440347952565,14.236739309210526
21.5,16.165413533834585,14.432259450109731,14.602913533834585
22.0,16.541353383458645,14.79139700423319,14.969087758458645
22.5,16.917293233082706,15.15628802927205,15.325496358082706
23.0,17.293233082706767,15.514770412101923,15.691670582706767
23.5,17.669172932330827,15.882253651767,16.048079182330827
24.0,18.045112781954888,16.24346926491379,16.414253406954888
24.5,18.421052631578945,16.60620522943552,16.770662006578945
25.0,18.796992481203006,16.96815729387248,17.127070606203006
26.0,19.548872180451127,17.68264378271613,17.839887805451127
27.0,20.30075187969925,18.40670242915277,18.56247062969925
28.0,21.052631578947366,19.124356216062868,19.275287828947366
29.0,21.804511278195488,19.843930381886366,19.997870653195488
30.0,22.55639097744361,20.565425513082708,20.72045347744361
31.0,23.308270676691727,21.288364784993007,21.452801926691727
32.0,24.06015037593985,22.014227481424758,22.17538475093985
33.0,24.81203007518797,22.7389462349543,22.89796757518797
34.0,25.563909774436087,23.468051893663738,23.620550399436087
35.0,26.31578947368421,24.192169037183508,24.34313322368421
36.0,27.06766917293233,24.916034616613345,25.06571604793233
37.0,27.819548872180448,25.64265584572831,25.788298872180448
38.0,28.57142857142857,26.366881284803963,26.51088169642857
39.0,29.32330827067669,27.09463742819833,27.23346452067669
40.0,30.075187969924812,27.818699992748694,27.956047344924812
41.0,30.82706766917293,28.54624775310593,28.67863016917293
42.0,31.57894736842105,29.27422507699567,29.41097861842105
43.0,32.33082706766917,30.001886124664452,30.13356144266917
44.0,33.08270676691729,30.72967695612055,30.85614426691729
45.0,33.83458646616541,31.457268340253965,31.578727091165412
46.0,34.58646616541353,32.185344079785956,32.30130991541353
47.0,35.338345864661655,32.91144444912657,33.033658364661655
48.0,36.090225563909776,33.639993148698785,33.756241188909776
49.0,36.84210526315789,34.36882452005805,34.47882401315789
50.0,37.59398496240601,35.09834681885626,35.21117246240601
51.0,38.34586466165413,35.8266082589026,35.93375528665413
52.0,39.097744360902254,36.55563502816201,36.656338110902254
53.0,39.849624060150376,37.28443450236682,37.388686560150376
54.0,40.6015037593985,38.01488332919588,38.1112693843985
55.0,41.35338345864661,38.74162595780878,38.84361783364661
56.0,42.10526315789473,39.47321787218985,39.56620065789473
57.0,42.857142857142854,40.20248684384294,40.288783482142854
58.0,43.609022556390975,40.93287668322207,41.021131931390975
59.0,44.3609022556391,41.66175634211388,41.7437147556391
60.0,45.11278195488722,42.39288383644593,42.47606320488722
61.0,45.86466165413533,43.12144034703291,43.19864602913533
62.0,46.616541353383454,43.8520653304739,43.930994478383454
63.0,47.368421052631575,44.58083533047631,44.653577302631575
64.0,48.1203007518797,45.31155910147367,45.3859257518797
65.0,48.87218045112782,46.04302135068709,46.10850857612782
66.0,49.62406015037594,46.7740207557246,46.84085702537594
67.0,50.37593984962406,47.503944938206104,47.56343984962406
68.0,51.127819548872175,48.234228340655314,48.295788298872175
69.0,51.879699248120296,48.96535189696423,49.028136748120296
70.0,52.63157894736842,49.696899111649124,49.75071957236842
71.0,53.38345864661654,50.428069437951,50.48306802161654
72.0,54.13533834586466,51.15885689067969,51.20565084586466
73.0,54.88721804511278,51.88996816212763,51.93799929511278
74.0,55.639097744360896,52.6216665481294,52.670347744360896
75.0,56.39097744360902,53.353394161840974,53.39293056860902
76.0,57.14285714285714,54.085545103266284,54.12527901785714
