,idx,mean_val,std_up,std_down
0,0.0,1.3225422713598423,2.4987221893615477,0.14636235335813697
1,1.5,1.761931795225074,2.1192908648578164,1.4045727255923317
2,2.5,1.7771555117693836,2.006352676006092,1.5479583475326748
3,3.5,1.770227566075876,1.933504461307406,1.606950670844346
4,4.5,1.7757887362263407,1.925032711768748,1.6265447606839334
5,5.5,1.7718409845411338,1.8814705328201184,1.6622114362621492
6,6.5,1.7787770085353205,1.8762113293307452,1.6813426877398958
7,7.5,1.7776441912896155,1.8728787176268016,1.6824096649524294
8,8.5,1.7739962255628792,1.8540345065588733,1.693957944566885
9,9.5,1.771948259630838,1.8422937671650936,1.7016027520965824
10,15.0,1.7437040421037642,1.7957600233017141,1.6916480609058142
11,25.0,1.6946414580482714,1.724967905045675,1.6643150110508678
12,35.0,1.665588757639669,1.6931380464242554,1.6380394688550828
13,45.0,1.649875942631611,1.6703436953771318,1.6294081898860902
14,55.0,1.636911346052539,1.6554657587975794,1.6183569333074987
15,65.0,1.626399181525957,1.6375766491014483,1.6152217139504659
16,75.0,1.6249779749944422,1.6384293207539924,1.611526629234892
17,85.0,1.6203247276324273,1.6329526127242082,1.6076968425406464
