A,N*,N1,N2
14.5,9.539473684210526,8.061571090093388,8.064864309210526
15.0,9.868421052631579,8.343473771766863,8.344983552631579
15.5,10.197368421052632,8.625455329518209,8.634868421052632
16.0,10.526315789473685,8.90840590764325,8.914987664473685
16.5,10.855263157894736,9.191862055551708,9.204872532894736
17.0,11.18421052631579,9.475715478999026,9.49475740131579
17.5,11.513157894736842,9.76029471080004,9.784642269736842
18.0,11.842105263157894,10.045491571672493,10.074527138157894
18.5,12.171052631578947,10.331495048562685,10.364412006578947
19.0,12.5,10.61845234590004,10.6640625
19.5,12.828947368421053,10.905772226843473,10.963712993421053
20.0,13.157894736842104,11.194085658969374,11.273129111842104
20.5,13.486842105263158,11.482385775220884,11.582545230263158
21.0,13.81578947368421,11.77235942647864,11.90172697368421
21.5,14.144736842105264,12.062640192054362,12.230674342105264
22.0,14.473684210526315,12.353211234138008,12.569387335526315
22.5,14.802631578947368,12.64466895208679,12.908100328947368
23.0,15.131578947368421,12.936441838369362,13.256578947368421
23.5,15.460526315789474,13.229513187828179,13.614823190789474
24.0,15.789473684210526,13.523412134724447,13.963301809210526
24.5,16.11842105263158,13.820255527907456,14.302014802631579
25.0,16.44736842105263,14.116001631509205,14.65049342105263
26.0,17.105263157894736,14.718800834425565,15.318153782894736
27.0,17.763157894736842,15.334162109361934,15.966282894736842
28.0,18.42105263157895,15.967884396892764,16.59488075657895
29.0,19.07894736842105,17.139729420714527,17.22347861842105
30.0,19.736842105263158,17.469606043811805,17.832545230263158
31.0,20.394736842105264,18.361789748726196,18.441611842105264
32.0,21.05263157894737,18.784800052610343,19.05067845394737
33.0,21.710526315789473,19.584174177591546,19.659745065789473
34.0,22.36842105263158,20.121196976015412,20.26881167763158
35.0,23.026315789473685,20.78257735277078,20.868112664473685
36.0,23.684210526315788,21.382032887147517,21.486944901315788
37.0,24.342105263157894,22.000863473040923,22.096011513157894
38.0,25.0,22.61234066145491,22.71484375
39.0,25.657894736842106,23.228454882125035,23.343441611842106
40.0,26.31578947368421,23.843090999389766,23.98180509868421
41.0,26.973684210526315,24.459063189916883,24.620168585526315
42.0,27.63157894736842,25.078146182074654,25.25853207236842
43.0,28.289473684210527,25.702501490948663,25.906661184210527
44.0,28.94736842105263,26.332104216251135,26.54502467105263
45.0,29.605263157894736,26.971783609325566,27.183388157894736
46.0,30.263157894736842,27.61368795829479,27.821751644736842
47.0,30.92105263157895,28.271783920701417,28.46011513157895
48.0,31.57894736842105,28.911282035601417,29.08871299342105
49.0,32.23684210526316,29.567866261474798,29.717310855263158
50.0,32.89473684210526,30.206459914647517,30.33614309210526
51.0,33.55263157894737,30.848293798165315,30.96474095394737
52.0,34.21052631578947,31.48124018406213,31.583573190789473
53.0,34.868421052631575,32.11591636843058,32.212171052631575
54.0,35.526315789473685,32.745901742988316,32.831003289473685
55.0,36.18421052631579,33.374971807470814,33.45960115131579
56.0,36.8421052631579,34.004162381195016,34.0881990131579
57.0,37.5,34.63244892145006,34.716796875
58.0,38.1578947368421,35.263085501173734,35.3453947368421
59.0,38.81578947368421,35.89106558198551,35.98375822368421
60.0,39.473684210526315,36.52185079900584,36.612356085526315
61.0,40.13157894736842,37.15476424329671,37.25071957236842
62.0,40.78947368421053,37.78725898331612,37.88908305921053
63.0,41.44736842105263,38.42301061297857,38.51768092105263
64.0,42.10526315789474,39.06032438348617,39.15604440789474
65.0,42.76315789473684,39.697523603794366,39.78464226973684
66.0,43.421052631578945,40.33715344582181,40.423005756578945
67.0,44.078947368421055,40.976368253642974,41.051603618421055
68.0,44.73684210526316,41.61275692752468,41.68020148026316
69.0,45.39473684210526,42.25129116468823,42.31856496710526
70.0,46.05263157894737,42.88838590450357,42.94716282894737
71.0,46.71052631578947,43.52416228209698,43.57576069078947
72.0,47.368421052631575,44.15962463167569,44.204358552631575
73.0,48.026315789473685,44.7951316107225,44.842722039473685
74.0,48.68421052631579,45.428941157638725,45.47131990131579
75.0,49.3421052631579,46.0655658354195,46.0999177631579
76.0,50.0,46.699208103935696,46.73828125
77.0,50.6578947368421,47.33381717288841,47.3668791118421
78.0,51.31578947368421,47.970195187267535,48.00524259868421
79.0,51.973684210526315,48.60500643850914,48.643606085526315
80.0,52.63157894736842,49.24241686729291,49.27220394736842
81.0,53.28947368421053,49.878945981504465,49.91056743421053
82.0,53.94736842105263,50.51641879405165,50.54893092105263
83.0,54.60526315789473,51.15392023566185,51.17752878289473
84.0,55.26315789473684,51.79140498102523,51.81589226973684
85.0,55.921052631578945,52.428395250125035,52.444490131578945
86.0,56.578947368421055,53.06642391916136,53.082853618421055
87.0,57.23684210526316,53.704260346889846,53.72121710526316
88.0,57.89473684210526,54.34186337544011,54.34981496710526
89.0,58.55263157894737,54.98055573569025,54.98817845394737
90.0,59.21052631578947,55.61690431494795,55.61677631578947
91.0,59.868421052631575,56.25430433987934,56.255139802631575
92.0,60.526315789473685,56.89197685785031,56.883737664473685
93.0,61.18421052631579,57.52893566705022,57.52210115131579
94.0,61.8421052631579,58.16654942436736,58.1604646381579
95.0,62.5,58.80378470724225,58.798828125
96.0,63.1578947368421,59.44106117179051,59.4371916118421
97.0,63.81578947368421,60.078910029092334,60.07555509868421
98.0,64.47368421052632,60.71740770225691,60.704152960526315
99.0,65.13157894736842,61.35440898785537,61.342516447368425
100.0,65.78947368421052,61.993694941621115,61.98087993421052
101.0,66.44736842105263,62.632247808704115,62.61924342105263
102.0,67.10526315789474,63.271985878561864,63.25760690789474
103.0,67.76315789473684,63.91111716451753,63.886204769736835
104.0,68.42105263157895,64.54987728693345,64.52456825657895
105.0,69.07894736842105,65.18862330989857,65.16293174342105
106.0,69.73684210526315,65.82769371503838,65.80129523026315
107.0,70.39473684210526,66.46504353970725,66.43965871710526
108.0,71.05263157894737,67.1051753322013,67.07802220394737
109.0,71.71052631578948,67.74249257527997,67.71638569078948
110.0,72.36842105263158,68.3825880795147,68.35474917763158
111.0,73.02631578947368,69.02043976381228,68.99311266447368
112.0,73.6842105263158,69.65837315519809,69.6314761513158
113.0,74.34210526315789,70.29955370374921,70.26983963815789
114.0,75.0,70.93748352850947,70.908203125
115.0,75.65789473684211,71.57866608382315,71.54656661184211
116.0,76.3157894736842,72.21840477354907,72.1849300986842
117.0,76.97368421052632,72.85833931673378,72.82329358552632
118.0,77.63157894736842,73.4987304156351,73.46165707236842
119.0,78.28947368421052,74.13910757752413,74.10002055921052
120.0,78.94736842105263,74.77908614496526,74.73838404605263
121.0,79.60526315789474,75.41947399532755,75.37674753289474
122.0,80.26315789473684,76.05917094647546,76.01511101973684
123.0,80.92105263157895,76.70004301817325,76.65347450657895
124.0,81.57894736842105,77.33891107731286,77.29183799342105
125.0,82.23684210526315,77.97824906479957,77.93020148026315
126.0,82.89473684210526,78.61954338249932,78.57833059210526
127.0,83.55263157894737,79.2600296203326,79.21669407894737
128.0,84.21052631578948,79.90010993222731,79.85505756578948
129.0,84.86842105263158,80.5413844919175,80.49342105263158
130.0,85.52631578947368,81.18156218842901,81.13178453947368
131.0,86.1842105263158,81.82307468712463,81.7799136513158
132.0,86.84210526315789,82.4638466561674,82.41827713815789
133.0,87.5,83.105407873942,83.056640625
134.0,88.15789473684211,83.74628700386506,83.69500411184211
135.0,88.8157894736842,84.3881991696485,84.3333675986842
136.0,89.47368421052632,85.02778658058232,84.97173108552632
137.0,90.13157894736842,85.66944521610097,85.61986019736842
138.0,90.78947368421052,86.31045438537262,86.25822368421052
139.0,91.44736842105263,86.95196059800767,86.89658717105263
140.0,92.10526315789474,87.5932368225866,87.54471628289474
141.0,92.76315789473684,88.23455557848794,88.18307976973684
142.0,93.42105263157895,88.87535051309098,88.82144325657895
143.0,94.07894736842105,89.51572396953107,89.46957236842105
144.0,94.73684210526315,90.15743824504325,90.10793585526315
145.0,95.39473684210526,90.79938873428358,90.74629934210526
146.0,96.05263157894737,91.44130032578718,91.38466282894737
147.0,96.71052631578947,92.08325647540241,92.03279194078947
148.0,97.36842105263158,92.72580187304341,92.67115542763158
149.0,98.02631578947368,93.36767251439254,93.30951891447368
150.0,98.6842105263158,94.00981808733972,93.9576480263158
