,idx,mean_val,std_up,std_down
0,0.0,1.4980491058291907,2.3480240178244163,0.6480741938339649
1,1.5,1.4898266597635423,1.765037325458355,1.2146159940687298
2,2.5,1.5082162734780322,1.687422738192907,1.3290098087631574
3,3.5,1.5211821290406076,1.6411829282310881,1.401181329850127
4,4.5,1.5171482720649465,1.6089940596945118,1.4253024844353812
5,5.5,1.5191882569607702,1.6005831891144422,1.4377933248070982
6,6.5,1.5195866154887872,1.5904242646233941,1.4487489663541802
7,7.5,1.5259507723944172,1.5799247640495706,1.4719767807392639
8,8.5,1.5191559624012254,1.5722129018638218,1.466099022938629
9,9.5,1.520126760680553,1.5670541599726173,1.4731993613884888
10,15.0,1.5123706482609438,1.5401032318468544,1.4846380646750332
11,25.0,1.4768516798941729,1.4933015261945468,1.460401833593799
12,35.0,1.452756505581537,1.4682765450032647,1.4372364661598094
13,45.0,1.4374755670791979,1.4499295346927585,1.4250215994656372
14,55.0,1.4314079655792855,1.442114440336075,1.420701490822496
15,65.0,1.4246968788307723,1.431265274051694,1.4181284836098507
16,75.0,1.4199279951001718,1.426453779796731,1.4134022104036126
17,85.0,1.4171918928789176,1.4232765080813374,1.4111072776764977
