,idx,mean_val,std_up,std_down
0,0.0,1.584398659483128,2.5432792725810796,0.6255180463851768
1,1.5,1.8405384841619405,2.218607333676242,1.462469634647639
2,2.5,1.845502502317282,2.0892808903488533,1.6017241142857106
3,3.5,1.8474511349528973,2.0206060204247565,1.674296249481038
4,4.5,1.8352654130332802,1.9637250043207284,1.706805821745832
5,5.5,1.8089074916860006,1.9159505294618933,1.701864453910108
6,6.5,1.792179229263623,1.8879140378570718,1.696444420670174
7,7.5,1.764424924454237,1.855119766735072,1.6737300821734018
8,8.5,1.7387791809070972,1.8152667895137722,1.6622915723004221
9,9.5,1.7409410099779976,1.807940295875465,1.6739417240805303
10,15.0,1.7071032218067177,1.7512410621023478,1.6629653815110876
11,25.0,1.6832738499495408,1.7166145487461533,1.6499331511529283
12,35.0,1.670732544231539,1.7050638464158803,1.6364012420471978
13,45.0,1.6597064751945094,1.6859125350665938,1.633500415322425
14,55.0,1.6444492385408065,1.6705649142738153,1.6183335628077977
15,65.0,1.6370152518165355,1.6553605391179402,1.6186699645151308
16,75.0,1.6316395457551092,1.6398892781367285,1.6233898133734899
17,85.0,1.6184644880272738,1.6283321925790153,1.6085967834755324
