A,N*,N1,N2
116.0,87.21804511278195,83.36658127680558,83.06765448778195
117.0,87.96992481203007,84.09895730121595,83.79023731203007
118.0,88.7218045112782,84.83022596067282,84.5225857612782
119.0,89.47368421052632,85.56298424313371,85.25493421052632
120.0,90.22556390977444,86.29428289627772,85.99704828477444
121.0,90.97744360902256,87.02779375622787,86.74892798402256
122.0,91.72932330827066,87.75920572163821,87.51057330827066
123.0,92.48120300751879,88.49131364607979,88.28198425751879
124.0,93.23308270676691,89.22387152374695,89.07292645676691
125.0,93.98496240601503,89.95708302842428,89.89316553101503
126.0,94.73684210526315,90.69059071298756,90.73293585526315
127.0,95.48872180451127,91.42357560374539,91.55317492951127
128.0,96.2406015037594,92.1586216212302,92.3636483787594
129.0,96.99248120300751,92.89240442131354,93.15459057800751
130.0,97.74436090225564,93.62770859223002,93.91623590225564
131.0,98.49624060150376,94.36377777149401,94.67788122650376
132.0,99.24812030075188,95.10085076597693,95.41999530075188
133.0,100.0,95.83811015624896,96.162109375
134.0,100.75187969924812,96.57738361346162,96.89445782424812
135.0,101.50375939849623,97.31880924153498,97.62680627349623
136.0,102.25563909774435,98.06098581226865,98.35915472274435
137.0,103.00751879699247,98.80409308051355,99.08173754699247
138.0,103.75939849624059,99.55022385461172,99.80432037124059
139.0,104.51127819548871,100.29605772937393,100.52690319548871
140.0,105.26315789473684,101.04221937098679,101.24948601973684
141.0,106.01503759398496,101.79389459695837,101.96230321898496
142.0,106.76691729323308,102.54054715642648,102.68488604323308
143.0,107.5187969924812,103.28796542127225,103.3977032424812
144.0,108.27067669172932,104.03283484781852,104.11052044172932
145.0,109.02255639097744,104.77907996620519,104.82333764097744
146.0,109.77443609022556,105.52159263596275,105.54592046522556
147.0,110.52631578947368,106.26315327346352,106.25873766447368
148.0,111.27819548872179,107.00261614454763,106.97155486372179
149.0,112.03007518796991,107.74172520181135,107.68437206296991
150.0,112.78195488721803,108.4787412464778,108.39718926221803
