A,N*,N1,N2
53.0,80.55999999999999,85.50936560395414,85.68695312499999
54.0,82.08,87.07696986543964,87.25578125
55.0,83.6,88.64470577063102,88.834375
56.0,85.11999999999999,90.2119848315647,90.40320312499999
57.0,86.64,91.77876177137951,91.981796875
58.0,88.16,93.3445280029114,93.550625
59.0,89.67999999999999,94.91059984530176,95.11945312499999
60.0,91.19999999999999,96.4757922850434,96.68828124999999
61.0,92.72,98.04163193582687,98.266875
62.0,94.24,99.60681732781066,99.835703125
63.0,95.75999999999999,101.17161839405317,101.40453124999999
64.0,97.27999999999999,102.73833046847878,102.97335937499999
65.0,98.8,104.30427063122237,104.5421875
66.0,100.32,105.87066968939646,106.10125
67.0,101.83999999999999,107.43678055935231,107.67007812499999
68.0,103.36,109.00325072725737,109.23890625
69.0,104.88,110.57155850949246,110.79796875
70.0,106.39999999999999,112.1395588256442,112.36679687499999
71.0,107.91999999999999,113.70747289375531,113.92585937499999
72.0,109.44,115.27631544882507,115.484921875
73.0,110.96,116.84510423707499,117.043984375
74.0,112.47999999999999,118.41510208900831,118.60304687499999
75.0,113.99999999999999,119.9862445416616,120.16210937499999
76.0,115.52,121.55656894212507,121.71140625
77.0,117.03999999999999,123.12769081726985,123.27046874999999
78.0,118.55999999999999,124.6995446742149,124.82953124999999
79.0,120.08,126.27028231878437,126.378828125
80.0,121.6,127.84461041537716,127.937890625
81.0,123.11999999999999,129.41654686857203,129.4871875
82.0,124.63999999999999,130.98997380284334,131.036484375
83.0,126.16,132.56511073561336,132.58578125
84.0,127.67999999999999,134.1401823358686,134.14484375
85.0,129.2,135.71696474587634,135.694140625
86.0,130.72,137.2966666654623,137.2434375
87.0,132.23999999999998,138.8807216766175,138.79273437499998
88.0,133.76,140.47607744083425,140.34203125
89.0,135.28,142.05673637213837,141.891328125
90.0,136.79999999999998,143.6452540570766,143.44062499999998
91.0,138.32,145.22480261617133,144.989921875
92.0,139.84,146.7945127605597,146.53921875
93.0,141.35999999999999,148.37145408114213,148.08851562499999
94.0,142.88,149.93828252689883,149.6378125
95.0,144.39999999999998,151.50887723914417,151.18710937499998
96.0,145.92,153.08139423150286,152.726640625
97.0,147.44,154.64558939754906,154.285703125
98.0,148.95999999999998,156.2191717992107,155.83499999999998
99.0,150.48,157.78420816946252,157.384296875
100.0,152.0,159.351758591782,158.93359375
101.0,153.51999999999998,160.92354636892955,160.47312499999998
102.0,155.04,162.48517878856094,162.0321875
103.0,156.56,164.0565580375567,163.581484375
104.0,158.07999999999998,165.621183833933,165.13078124999998
105.0,159.6,167.1863363234825,166.680078125
106.0,161.11999999999998,168.75321850827225,168.21960937499998
107.0,162.64,170.31149686642135,169.7884375
108.0,164.16,171.88843687981665,171.32796875
109.0,165.67999999999998,173.4466259235924,172.89679687499998
110.0,167.2,175.0073731523938,174.436328125
111.0,168.72,176.57395916891718,175.985625
112.0,170.23999999999998,178.13104647897674,177.55445312499998
113.0,171.76,179.70102817948575,179.10375
114.0,173.28,181.25369403776543,180.6628125
115.0,174.79999999999998,182.82364026833892,182.21210937499998
116.0,176.32,184.37474283071572,183.7809375
117.0,177.83999999999997,185.93859852001492,185.33023437499997
118.0,179.35999999999999,187.508358037214,186.89906249999999
119.0,180.88,189.04885027384304,188.458125
120.0,182.39999999999998,190.6236501876507,190.01718749999998
121.0,183.92,192.169477774153,191.586015625
122.0,185.44,193.72838366079108,193.1353125
123.0,186.95999999999998,195.28880029872423,194.72367187499998
124.0,188.48,196.83760801258958,196.27296875
125.0,190.0,198.40260505181618,197.861328125
126.0,191.51999999999998,199.94134824542837,199.40085937499998
