,idx,mean_val,std_up,std_down
0,0.0,0.9670069703159794,1.3474288605071132,0.5865850801248456
1,1.5,0.9666439209185393,1.0933802136363597,0.839907628200719
2,2.5,0.9744020069374203,1.051356458059864,0.8974475558149766
3,3.5,0.9919555541418275,1.0484107362999602,0.9355003719836946
4,4.5,0.9575223737376284,0.9991750730697566,0.9158696744055002
5,5.5,0.9752010444495398,1.0102231921139946,0.940178896785085
6,6.5,0.9735000764755879,1.0030570376351813,0.9439431153159946
7,7.5,0.9727448539176231,0.9983312193141677,0.9471584885210785
8,8.5,0.9684762682350747,0.9909047688276583,0.9460477676424911
9,9.5,0.9684249402982501,0.9884909593013019,0.9483589212951983
10,15.0,0.9782774476629567,0.9911794757447494,0.9653754195811639
11,25.0,0.9874873874086608,0.9953378623194602,0.9796369124978614
12,35.0,0.9868644162699545,0.9924666042481539,0.981262228291755
13,45.0,0.9843213517522369,0.9886618181417204,0.9799808853627534
14,55.0,0.9878117151290003,0.9913818673102278,0.9842415629477729
15,65.0,,,
16,75.0,,,
17,85.0,,,
