A,N*,N1,N2
11.0,8.270676691729323,7.225539322364592,7.225754816729323
11.5,8.646616541353383,7.556692482668849,7.552866541353383
12.0,9.022556390977444,7.887679515707249,7.889743890977444
12.5,9.398496240601503,8.219218448678495,8.216855615601503
13.0,9.774436090225564,8.551215572208944,8.553732965225564
13.5,10.150375939849624,8.883590791008267,8.880844689849624
14.0,10.526315789473683,9.21655647496566,9.217722039473683
14.5,10.902255639097744,9.55032898878897,9.554599389097744
15.0,11.278195488721805,9.884148487312686,9.891476738721805
15.5,11.654135338345863,10.218848961841356,10.228354088345863
16.0,12.030075187969924,10.554094425260729,10.565231437969924
16.5,12.406015037593985,10.890148537285103,10.902108787593985
17.0,12.781954887218044,11.227429391357871,11.248751762218044
17.5,13.157894736842104,11.56483605502035,11.585629111842104
18.0,13.533834586466165,11.9038952162698,11.932272086466165
18.5,13.909774436090224,12.242969466279197,12.278915061090224
19.0,14.285714285714285,12.583610880600611,12.635323660714285
19.5,14.661654135338345,12.924696798546561,12.981966635338345
20.0,15.037593984962406,13.266875749696732,13.348140859962406
20.5,15.413533834586465,13.610097412048146,13.704549459586465
21.0,15.789473684210526,13.954262830515562,14.070723684210526
21.5,16.165413533834585,14.2995758622429,14.446663533834585
22.0,16.541353383458645,14.646044914062518,14.822603383458645
22.5,16.917293233082706,14.991357085284221,15.208308858082706
23.0,17.293233082706767,15.339934856279479,15.594014332706767
23.5,17.669172932330827,15.688354821888208,15.979719807330827
24.0,18.045112781954888,16.040299869177012,16.365425281954888
24.5,18.421052631578945,16.391467118054624,16.751130756578945
25.0,18.796992481203006,16.743096260802456,17.127070606203006
26.0,19.548872180451127,17.459403295495186,17.888715930451127
27.0,20.30075187969925,18.449338952181122,18.63083000469925
28.0,21.052631578947366,18.963466230771125,19.363178453947366
29.0,21.804511278195488,19.962090259197186,20.085761278195488
30.0,22.55639097744361,20.487929632096908,20.79857847744361
31.0,23.308270676691727,21.41278694005781,21.511395676691727
32.0,24.06015037593985,22.03634867037517,22.21444725093985
33.0,24.81203007518797,22.827176884309097,22.91749882518797
34.0,25.563909774436087,23.52154378918395,23.620550399436087
35.0,26.31578947368421,24.2445873576902,24.33336759868421
36.0,27.06766917293233,24.957571108821085,25.03641917293233
