A,N*,N1,N2
26.0,22.75,21.42703893680976,21.568359375
27.0,23.625,22.283118861495815,22.423828125
28.0,24.5,23.137989205412495,23.279296875
29.0,25.375,23.99267564975898,24.134765625
30.0,26.25,24.84543625184278,24.990234375
31.0,27.125,25.698729575096838,25.845703125
32.0,28.0,26.551886467566995,26.701171875
33.0,28.875,27.40556633693629,27.556640625
34.0,29.75,28.259211155261006,28.412109375
35.0,30.625,29.115056847539545,29.267578125
36.0,31.5,29.96950013315729,30.123046875
37.0,32.375,30.82584369927643,30.98828125
38.0,33.25,31.683303318948152,31.84375
39.0,34.125,32.54107020052884,32.69921875
40.0,35.0,33.396989326881666,33.5546875
41.0,35.875,34.254160846707805,34.41015625
42.0,36.75,35.10997203780039,35.275390625
43.0,37.625,35.96843793415831,36.130859375
44.0,38.5,36.82708372191657,36.986328125
45.0,39.375,37.68246446520455,37.8515625
46.0,40.25,38.54247746312832,38.70703125
47.0,41.125,39.39874017565285,39.5625
48.0,42.0,40.26049939042114,40.427734375
49.0,42.875,41.11784009622318,41.283203125
50.0,43.75,41.97717006239002,42.138671875
51.0,44.625,42.83612735396983,43.00390625
52.0,45.5,43.694238748478064,43.859375
53.0,46.375,44.555248907879715,44.724609375
54.0,47.25,45.41427154026961,45.580078125
55.0,48.125,46.2743415016131,46.4453125
56.0,49.0,47.13362558277351,47.30078125
57.0,49.875,47.99466843421032,48.166015625
58.0,50.75,48.8540168482285,49.021484375
59.0,51.625,49.71518929718718,49.876953125
60.0,52.5,50.5753201196373,50.7421875
61.0,53.375,51.43669028747003,51.59765625
62.0,54.25,52.29767691367626,52.462890625
63.0,55.125,53.15752989592211,53.318359375
64.0,56.0,54.01904875633309,54.18359375
65.0,56.875,54.8794844547809,55.0390625
66.0,57.75,55.74164358609584,55.904296875
67.0,58.625,56.603892007202674,56.76953125
68.0,59.5,57.463657633062894,57.625
69.0,60.375,58.32648054811584,58.490234375
70.0,61.25,59.18644323982115,59.345703125
71.0,62.125,60.04813390458477,60.2109375
72.0,63.0,60.912173009327546,61.06640625
73.0,63.875,61.771719744776945,61.931640625
74.0,64.75,62.636143643257974,62.796875
75.0,65.625,63.49762824793093,63.65234375
76.0,66.5,64.35942802775999,64.517578125
77.0,67.375,65.22151506666738,65.373046875
78.0,68.25,66.08443611920231,66.23828125
79.0,69.125,66.94499872415243,67.103515625
80.0,70.0,67.80815646588499,67.958984375
81.0,70.875,68.67170766778597,68.82421875
82.0,71.75,69.53317162790285,69.6796875
83.0,72.625,70.39654931161252,70.544921875
84.0,73.5,71.25900514229683,71.41015625
85.0,74.375,72.1221780581611,72.265625
86.0,75.25,72.98427735382685,73.130859375
87.0,76.125,73.84865877730019,73.99609375
88.0,77.0,74.7103528146646,74.8515625
89.0,77.875,75.57373021470482,75.716796875
90.0,78.75,76.43558970814513,76.58203125
91.0,79.625,77.29919018019882,77.4375
92.0,80.5,78.16298651680604,78.302734375
93.0,81.375,79.0242733641922,79.16796875
94.0,82.25,79.88934028084694,80.0234375
95.0,83.125,80.75117656757565,80.888671875
96.0,84.0,81.61613629731652,81.75390625
97.0,84.875,82.4773688786552,82.609375
98.0,85.75,83.34140020596458,83.474609375
99.0,86.625,84.20373127099812,84.33984375
100.0,87.5,85.06764034545695,85.1953125
101.0,88.375,85.9301610793808,86.060546875
102.0,89.25,86.79531742801343,86.92578125
103.0,90.125,87.6572112312802,87.791015625
104.0,91.0,88.52079162487449,88.646484375
105.0,91.875,89.38425652968508,89.51171875
106.0,92.75,90.24799505843399,90.376953125
107.0,93.625,91.1118661080668,91.2421875
108.0,94.5,91.97605822410289,92.09765625
109.0,95.375,92.83939207556787,92.962890625
110.0,96.25,93.70246037740418,93.828125
111.0,97.125,94.5667749907355,94.68359375
112.0,98.0,95.43128187688407,95.548828125
113.0,98.875,96.29466268971602,96.4140625
114.0,99.75,97.15918476607293,97.279296875
115.0,100.625,98.02213364049668,98.134765625
116.0,101.5,98.88677893549816,99.0
117.0,102.375,99.7494028515137,99.865234375
118.0,103.25,100.61259617489537,100.73046875
119.0,104.125,101.47778313929781,101.595703125
120.0,105.0,102.34129666846472,102.451171875
121.0,105.875,103.20591403099885,103.31640625
122.0,106.75,104.07027653834007,104.181640625
123.0,107.625,104.93359671511217,105.046875
124.0,108.5,105.79810486870647,105.90234375
125.0,109.375,106.66263871305534,106.767578125
126.0,110.25,107.52647027566421,107.6328125
127.0,111.125,108.39028196133093,108.498046875
128.0,112.0,109.25394637245954,109.36328125
129.0,112.875,110.11750181624319,110.21875
130.0,113.75,110.98177380968319,111.083984375
131.0,114.625,111.84668896611957,111.94921875
132.0,115.5,112.71051264509956,112.814453125
133.0,116.375,113.57498829237028,113.6796875
134.0,117.25,114.43897696029948,114.544921875
135.0,118.125,115.30360635584151,115.400390625
136.0,119.0,116.16820710516537,116.265625
137.0,119.875,117.03191164689147,117.130859375
138.0,120.75,117.89659195251663,117.99609375
139.0,121.625,118.76048807865662,118.861328125
140.0,122.5,119.62554438023143,119.7265625
141.0,123.375,120.4899713830334,120.58203125
142.0,124.25,121.354841106643,121.447265625
143.0,125.125,122.21851063601666,122.3125
144.0,126.0,123.08256843838434,123.177734375
145.0,126.875,123.94732936512018,124.04296875
146.0,127.75,124.8114223398466,124.908203125
147.0,128.625,125.67625992986531,125.7734375
148.0,129.5,126.54131891407671,126.62890625
149.0,130.375,127.40541410534837,127.494140625
150.0,131.25,128.27048960543794,128.359375
