A,N*,N1,N2
14.5,16.571428571428573,17.564937350270515,17.528459821428573
15.0,17.142857142857142,18.156260587744896,18.119419642857142
15.5,17.714285714285715,18.74664102115947,18.710379464285715
16.0,18.285714285714285,19.33722802616379,19.301339285714285
16.5,18.857142857142858,19.927432360041724,19.892299107142858
17.0,19.428571428571427,20.51723318332114,20.483258928571427
17.5,20.0,21.106678288096965,21.064453125
18.0,20.571428571428573,21.69666699421607,21.655412946428573
18.5,21.142857142857142,22.285726230613303,22.246372767857142
19.0,21.714285714285715,22.874709696045375,22.827566964285715
19.5,22.285714285714285,23.462978184204477,23.418526785714285
20.0,22.857142857142858,24.051077965563344,24.009486607142858
20.5,23.428571428571427,24.639753642633806,24.590680803571427
21.0,24.0,25.22770888449754,25.181640625
21.5,24.571428571428573,25.815941928963092,25.772600446428573
22.0,25.142857142857142,26.403708436422654,26.353794642857142
22.5,25.714285714285715,26.99114252408102,26.944754464285715
23.0,26.285714285714285,27.57897452740412,27.525948660714285
23.5,26.857142857142858,28.165507139022303,28.116908482142858
24.0,27.428571428571427,28.75234521073252,28.698102678571427
24.5,28.0,29.339475322977037,29.2890625
25.0,28.571428571428573,29.92602699262213,29.870256696428573
26.0,29.714285714285715,31.09838218711924,31.042410714285715
27.0,30.857142857142858,32.26950174647319,32.21456473214286
28.0,32.0,33.440975201125866,33.38671875
29.0,33.142857142857146,34.61118574506803,34.558872767857146
30.0,34.285714285714285,35.781219697058646,35.721261160714285
31.0,35.42857142857143,36.950838870381,36.89341517857143
32.0,36.57142857142857,38.120002546735016,38.06556919642857
33.0,37.714285714285715,39.28822765653596,39.227957589285715
34.0,38.857142857142854,40.45704358792024,40.400111607142854
35.0,40.0,41.62448249011009,41.5625
36.0,41.142857142857146,42.79236265948067,42.734654017857146
37.0,42.285714285714285,43.9591299944145,43.897042410714285
38.0,43.42857142857143,45.12582496847555,45.06919642857143
39.0,44.57142857142857,46.29264245559624,46.23158482142857
40.0,45.714285714285715,47.459340627626425,47.403738839285715
41.0,46.857142857142854,48.62558217961772,48.566127232142854
42.0,48.0,49.79075430528815,49.73828125
43.0,49.142857142857146,50.95574377872471,50.900669642857146
44.0,50.285714285714285,52.12107760609701,52.063058035714285
45.0,51.42857142857143,53.285604688468624,53.23521205357143
46.0,52.57142857142857,54.450532684072165,54.39760044642857
47.0,53.714285714285715,55.6150329050394,55.559988839285715
48.0,54.857142857142854,56.779139800706744,56.722377232142854
49.0,56.0,57.9427228461514,57.89453125
50.0,57.142857142857146,59.10658025241989,59.056919642857146
51.0,58.285714285714285,60.270023200224834,60.219308035714285
52.0,59.42857142857143,61.43433132295188,61.38169642857143
53.0,60.57142857142857,62.59735536727969,62.55385044642857
54.0,61.714285714285715,63.76010333112745,63.716238839285715
55.0,62.857142857142854,64.92314041201186,64.87862723214286
56.0,64.0,66.08574553165532,66.041015625
57.0,65.14285714285714,67.24870433754351,67.20340401785714
58.0,66.28571428571429,68.41072458566657,68.36579241071429
59.0,67.42857142857143,69.57288253126902,69.52818080357143
60.0,68.57142857142857,70.73534088998974,70.70033482142857
61.0,69.71428571428571,71.89654639762321,71.86272321428571
62.0,70.85714285714286,73.05871814967418,73.02511160714286
63.0,72.0,74.21992483971175,74.1875
64.0,73.14285714285714,75.38154388986861,75.34988839285714
65.0,74.28571428571429,76.54294851557616,76.51227678571429
66.0,75.42857142857143,77.70413237077423,77.67466517857143
67.0,76.57142857142857,78.86534443085856,78.83705357142857
68.0,77.71428571428571,80.02614408613093,79.99944196428571
69.0,78.85714285714286,81.18752755332129,81.16183035714286
70.0,80.0,82.34796788119974,82.32421875
71.0,81.14285714285714,83.50877029447837,83.48660714285714
72.0,82.28571428571429,84.66939543515602,84.64899553571429
73.0,83.42857142857143,85.82930720003164,85.81138392857143
74.0,84.57142857142857,86.9901171952957,86.97377232142857
75.0,85.71428571428571,88.14988631879969,88.13616071428571
76.0,86.85714285714286,89.3101673031822,89.28878348214286
77.0,88.0,90.47006362629588,90.451171875
78.0,89.14285714285714,91.62996069756136,91.61356026785714
79.0,90.28571428571429,92.78976577545157,92.77594866071429
80.0,91.42857142857143,93.94949554249976,93.93833705357143
81.0,92.57142857142857,95.10887267996148,95.10072544642857
82.0,93.71428571428571,96.26885995740852,96.26311383928571
83.0,94.85714285714286,97.42785813957822,97.42550223214286
84.0,96.0,98.58740203746068,98.587890625
