,idx,mean_val,std_up,std_down
0,0.0,0.9794746643502092,1.3935747869399373,0.5653745417604812
1,1.5,0.988969834722509,1.148056410880107,0.8298832585649109
2,2.5,0.9808339244149179,1.0787561786164417,0.8829116702133941
3,3.5,0.9917786286375322,1.0634976935694354,0.9200595637056291
4,4.5,0.991016856144685,1.0489639918536076,0.9330697204357626
5,5.5,0.9830062292067102,1.0348165346391196,0.9311959237743006
6,6.5,0.9867942220876088,1.0324407633829198,0.9411476807922978
7,7.5,0.9846305998335897,1.029769191957287,0.9394920077098927
8,8.5,0.9886711888016836,1.0283982417004274,0.9489441359029399
9,9.5,0.9882413682485996,1.0256066405231694,0.9508760959740298
10,15.0,0.9868547597903491,1.0145896494259155,0.9591198701547827
11,25.0,0.9898120882314486,1.0140249340451888,0.9655992424177084
12,35.0,0.9890963129708418,1.0102167698395519,0.9679758561021315
13,45.0,0.9880970732865495,1.0072701293241832,0.9689240172489159
14,55.0,0.987139351351168,1.0051534381509033,0.9691252645514328
15,65.0,0.9860727535792299,1.0028005680104177,0.9693449391480421
16,75.0,0.9852725502647318,1.0011491010024554,0.9693959995270083
17,85.0,0.9850918381271031,1.0005595948877963,0.9696240813664099
